.	44	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	44	9051275	9073209	9180094	9399583	9635849	9920231	9934522	9959436	10036758	10142586	10257433	10560770	10652714	10719882	10892639	11054149	11248127	11403973	11641389	12100373	12712364	13037084	13618609	14113015	14738701	15250557	17049617	18307330	19373750	22112259	23985759	28354318	31076288	35695154	45445020	54113252	77310355	123067754	
.	45	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	45	9205576	9230303	9352811	9590023	9830195	10104166	10119744	10149435	10237994	10354485	10477282	10767595	10850169	10923415	11103478	11273057	11501069	11660979	11914686	12411079	13029803	13326738	13990052	14496399	15187053	15723690	17504068	18868187	20033209	22864228	24847164	29346928	32207363	37064837	46936828	55792331	78915879	123067754	
.	46	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	46	9358864	9385916	9510029	9763535	10020269	10281268	10298305	10333310	10417695	10558773	10682552	10959054	11032965	11112652	11305639	11473105	11705244	11871204	12144265	12696530	13317925	13588052	14262430	14781170	15592282	16169248	17902011	19313177	20465205	23412761	25572666	30234500	33244658	38332889	48356575	57278825	80306904	123067754	
.	47	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	47	9529838	9560733	9696744	9971821	10243808	10496434	10515256	10556235	10647332	10806837	10934057	11197901	11268293	11352763	11554362	11729172	11989407	12162899	12449134	13045468	13664514	13916533	14653510	15189250	16081501	16688506	18389079	19867978	21096627	24144375	26437730	31234277	34379988	39641060	49716553	58887735	81762355	123067754	
.	48	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	48	9657589	9691209	9836127	10128503	10411215	10648167	10669156	10715929	10819638	10995643	11131125	11391834	11458425	11548278	11762213	11940722	12220411	12406532	12709261	13287034	13957837	14176773	14959929	15544754	16511530	17162906	18839348	20391699	21681474	24832218	27263925	32138970	35599299	40998750	50249287	60475371	83252731	123067754	
.	49	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	49	9790557	9821470	9944154	10192105	10445626	10638127	10658731	10704833	10795380	10965803	11084497	11300454	11354426	11433660	11634513	11783972	12067918	12233403	12531270	13069745	13671714	13861415	14615031	15132253	16111540	16713281	18277310	19748977	21004903	23928526	26332153	31448218	34661502	40085505	48004952	59242698	80700754	123067754	
.	50	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	50	9932477	9965528	10093776	10347905	10605504	10779280	10801033	10851196	10942654	11133946	11257571	11456087	11505098	11585828	11792330	11939344	12228711	12403443	12703957	13263419	13852972	14026467	14786220	15296733	16329194	16951955	18458146	19969399	21257957	24130310	26607651	32060851	35395044	40910016	48481055	59577702	79710195	123067754	
.	51	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	51	10091622	10127956	10260454	10529334	10789231	10950335	10973355	11032498	11122853	11316344	11443260	11623737	11674089	11759283	11973138	12125186	12436080	12622613	12937781	13495140	14098860	14253654	15047481	15574170	16657567	17313686	18806079	20402739	21728973	24646286	27272383	33149904	36603819	42281107	49683013	60511026	79863792	123067754	
.	52	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	52	10225280	10263596	10395547	10680738	10951824	11101874	11126812	11186971	11286620	11493537	11622189	11792704	11842851	11933248	12160857	12310671	12630945	12829700	13160215	13731445	14313956	14463726	15303762	15820765	16938120	17627891	19085370	20765343	22121076	25033935	27789354	34030619	37700390	43625881	50943476	61848503	80671372	123067754	
.	53	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	53	10374434	10415428	10543976	10841377	11116833	11251951	11279470	11340866	11435043	11649059	11775260	11927890	11978393	12072876	12306051	12449844	12784163	12992154	13339025	13915416	14469026	14614345	15502356	16014468	17166215	17879936	19330481	21087890	22489930	25408488	28315129	34909613	38761532	44979627	52160477	63291037	81588273	123067754	
.	54	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	54	10526742	10570021	10699992	11009372	11292624	11414923	11444733	11510704	11597802	11820759	11956745	12096296	12144331	12244115	12489215	12632375	12972300	13205501	13566065	14149627	14540935	14836545	15757732	16259431	17464260	18214515	19661818	21479743	22935197	25859357	28943035	35935528	40004133	46371373	53538106	64907102	82724146	123067754	
.	55	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	55	10682980	10730739	10863323	11189546	11485606	11596169	11628860	11700592	11791096	12025880	12163071	12294078	12342974	12447152	12705059	12846309	13210184	13457240	13846723	14436932	14810946	15117309	16083160	16591366	17853175	18639408	20103618	21998383	23532318	26475905	29778820	37232599	41790127	48138824	55210937	66826336	84083903	123067754	
.	56	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	56	10842485	10892920	11027506	11362023	11664706	11760387	11795580	11871518	11962394	12207565	12344308	12465813	12514088	12623418	12890796	13028805	13413009	13671916	14083784	14686286	15045593	15363285	16359596	16878438	18175879	18995288	20459762	22418793	24012142	26997850	30484238	38407112	43255785	49865549	56813637	68723526	85562262	123067754	
.	57	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	57	11013339	11069045	11202142	11553502	11863872	11948441	11986530	12067939	12161007	12409377	12542838	12658922	12708075	12823095	13100551	13237409	13644193	13912637	14339358	14949123	15295246	15625572	16650932	17182272	18513745	19369178	20852099	22871585	24532430	27564854	31239056	39679401	44847076	51738893	58549397	70726339	86981099	123067754	
.	58	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	58	11164076	11223525	11357798	11725958	12043925	12115589	12157106	12246088	12344934	12603232	12724496	12837082	12884975	13004253	13308216	13441858	13838264	14104478	14599124	15160651	15470471	15789614	16983464	17524846	18892526	19799659	21236391	23402611	25155746	28240924	32141640	41204814	46557517	53750814	60408788	72764583	88355459	123067754	
.	59	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	59	11323227	11389142	11521006	11902059	12229871	12289306	12334596	12428056	12522518	12782062	12898117	13008497	13056738	13179499	13498347	13629332	14045464	14311253	14829023	15390551	15690936	16023034	17262699	17819520	19203762	20150645	21641330	23844296	25678833	28827819	32966081	42584710	48343300	55869606	62342650	75017314	89985750	123067754	
.	60	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	60	11482691	11552866	11684284	12080757	12417686	12465349	12514680	12613644	12706579	12971962	13083684	13193395	13240953	13369963	13704537	13830918	14267254	14537911	15079169	15640150	15932921	16278445	17563015	18129872	19527150	20524518	22060101	24296257	26216833	29425143	33760458	44063212	50210703	58084396	64348801	77402057	91698435	123067754	
.	61	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
